timestamp,temperature,wind_speed,cloud_cover,irradiance,cloud_cover_frac
2023-03-09 19:00:00,-1.6,55.6,100,1.0,1.0
2023-03-09 20:00:00,-1.6,56.1,100,0.0,1.0
2023-03-09 21:00:00,-1.6,57.7,100,0.0,1.0
2023-03-09 22:00:00,-1.6,58.5,100,0.0,1.0
2023-03-09 23:00:00,-1.5,60.7,100,0.0,1.0
2023-03-10 00:00:00,-1.6,63.5,100,0.0,1.0
2023-03-10 01:00:00,-1.6,64.1,100,0.0,1.0
2023-03-10 02:00:00,-1.6,64.9,100,0.0,1.0
2023-03-10 03:00:00,-1.7,65.0,100,0.0,1.0
2023-03-10 04:00:00,-1.8,65.5,100,0.0,1.0
2023-03-10 05:00:00,-1.9,65.8,100,3.0,1.0
2023-03-10 06:00:00,-2.0,65.0,100,34.0,1.0
2023-03-10 07:00:00,-1.9,64.3,100,76.0,1.0
2023-03-10 08:00:00,-1.9,63.9,100,125.0,1.0
2023-03-10 09:00:00,-1.8,64.2,100,154.0,1.0
2023-03-10 10:00:00,-1.8,64.4,100,211.0,1.0
2023-03-10 11:00:00,-1.8,63.6,100,254.0,1.0
2023-03-10 12:00:00,-1.8,63.5,100,262.0,1.0
2023-03-10 13:00:00,-1.9,63.2,100,241.0,1.0
2023-03-10 14:00:00,-2.0,60.9,100,206.0,1.0
2023-03-10 15:00:00,-2.1,59.1,100,155.0,1.0
2023-03-10 16:00:00,-2.2,57.4,100,102.0,1.0
2023-03-10 17:00:00,-2.3,55.7,100,61.0,1.0
2023-03-10 18:00:00,-2.4,53.9,100,20.0,1.0
2023-03-10 19:00:00,-2.5,51.6,100,0.0,1.0
2023-03-10 20:00:00,-2.6,48.9,100,0.0,1.0
2023-03-10 21:00:00,-2.7,47.1,100,0.0,1.0
2023-03-10 22:00:00,-2.8,45.3,100,0.0,1.0
2023-03-10 23:00:00,-2.9,42.9,100,0.0,1.0
2023-03-11 00:00:00,-3.1,40.8,100,0.0,1.0
2023-03-11 01:00:00,-3.1,39.2,100,0.0,1.0
2023-03-11 02:00:00,-3.2,36.7,100,0.0,1.0
2023-03-11 03:00:00,-3.2,35.6,100,0.0,1.0
2023-03-11 04:00:00,-3.4,34.5,100,0.0,1.0
2023-03-11 05:00:00,-3.5,32.9,100,1.0,1.0
2023-03-11 06:00:00,-3.6,31.6,100,25.0,1.0
2023-03-11 07:00:00,-3.6,30.7,100,64.0,1.0
2023-03-11 08:00:00,-3.6,30.3,100,110.0,1.0
2023-03-11 09:00:00,-3.4,30.3,100,153.0,1.0
2023-03-11 10:00:00,-3.3,29.8,100,192.0,1.0
2023-03-11 11:00:00,-3.3,28.9,100,193.0,1.0
2023-03-11 12:00:00,-3.5,25.9,100,246.0,1.0
2023-03-11 13:00:00,-3.3,26.2,100,218.0,1.0
2023-03-11 14:00:00,-3.2,25.3,100,194.0,1.0
2023-03-11 15:00:00,-3.3,23.6,100,159.0,1.0
2023-03-11 16:00:00,-3.4,22.4,100,116.0,1.0
2023-03-11 17:00:00,-3.5,20.9,100,69.0,1.0
2023-03-11 18:00:00,-3.8,19.6,99,21.0,0.99
2023-03-11 19:00:00,-3.9,18.1,98,0.0,0.98
2023-03-11 20:00:00,-3.9,16.3,97,0.0,0.97
2023-03-11 21:00:00,-4.5,14.8,100,0.0,1.0
2023-03-11 22:00:00,-5.4,15.5,100,0.0,1.0
2023-03-11 23:00:00,-4.3,14.6,100,0.0,1.0
2023-03-12 00:00:00,-3.4,14.3,100,0.0,1.0
2023-03-12 01:00:00,-3.3,16.8,100,0.0,1.0
2023-03-12 02:00:00,-2.6,19.7,100,0.0,1.0
2023-03-12 03:00:00,-2.3,21.7,100,0.0,1.0
2023-03-12 04:00:00,-2.4,21.3,100,0.0,1.0
2023-03-12 05:00:00,-2.3,23.4,100,1.0,1.0
2023-03-12 06:00:00,-2.2,26.5,100,26.0,1.0
2023-03-12 07:00:00,-2.1,28.4,100,61.0,1.0
2023-03-12 08:00:00,-2.1,28.8,100,125.0,1.0
2023-03-12 09:00:00,-2.2,28.9,100,162.0,1.0
2023-03-12 10:00:00,-2.3,26.6,100,170.0,1.0
2023-03-12 11:00:00,-2.1,22.9,100,223.0,1.0
2023-03-12 12:00:00,-2.3,19.3,100,292.0,1.0
2023-03-12 13:00:00,-2.0,16.1,86,313.0,0.86
2023-03-12 14:00:00,-2.5,14.4,81,301.0,0.81
2023-03-12 15:00:00,-2.9,13.8,72,250.0,0.72
2023-03-12 16:00:00,-3.2,15.5,93,180.0,0.93
2023-03-12 17:00:00,-3.4,16.6,99,94.0,0.99
2023-03-12 18:00:00,-3.3,19.0,100,22.0,1.0
2023-03-12 19:00:00,-3.5,20.8,100,0.0,1.0
2023-03-12 20:00:00,-3.9,21.7,99,0.0,0.99
2023-03-12 21:00:00,-4.1,22.4,89,0.0,0.89
2023-03-12 22:00:00,-4.2,22.9,67,0.0,0.67
2023-03-12 23:00:00,-4.3,22.2,52,0.0,0.52
2023-03-13 00:00:00,-4.1,23.4,70,0.0,0.7
2023-03-13 01:00:00,-3.7,22.1,99,0.0,0.99
2023-03-13 02:00:00,-3.7,20.0,96,0.0,0.96
2023-03-13 03:00:00,-4.0,18.0,94,0.0,0.94
2023-03-13 04:00:00,-3.9,17.9,98,0.0,0.98
2023-03-13 05:00:00,-4.2,14.7,100,1.0,1.0
2023-03-13 06:00:00,-4.6,9.5,100,30.0,1.0
2023-03-13 07:00:00,-5.2,5.0,100,83.0,1.0
2023-03-13 08:00:00,-4.9,3.3,100,146.0,1.0
2023-03-13 09:00:00,-4.2,3.7,100,194.0,1.0
2023-03-13 10:00:00,-3.4,5.6,100,239.0,1.0
2023-03-13 11:00:00,-3.1,6.0,100,274.0,1.0
2023-03-13 12:00:00,-3.6,2.5,100,290.0,1.0
2023-03-13 13:00:00,-3.4,0.7,100,279.0,1.0
2023-03-13 14:00:00,-3.2,2.4,100,247.0,1.0
2023-03-13 15:00:00,-2.7,3.1,100,194.0,1.0
2023-03-13 16:00:00,-2.5,4.0,100,129.0,1.0
2023-03-13 17:00:00,-4.0,7.6,100,68.0,1.0
2023-03-13 18:00:00,-4.5,10.8,100,18.0,1.0
2023-03-13 19:00:00,-4.6,14.8,100,0.0,1.0
2023-03-13 20:00:00,-5.0,17.3,96,0.0,0.96
2023-03-13 21:00:00,-6.4,15.1,61,0.0,0.61
2023-03-13 22:00:00,-6.7,13.0,34,0.0,0.34
2023-03-13 23:00:00,-4.2,7.1,16,0.0,0.16
2023-03-14 00:00:00,-8.4,12.4,0,0.0,0.0
2023-03-14 01:00:00,-8.5,12.3,26,0.0,0.26
2023-03-14 02:00:00,-8.7,11.2,6,0.0,0.06
2023-03-14 03:00:00,-8.6,9.7,11,0.0,0.11
2023-03-14 04:00:00,-9.3,10.4,13,0.0,0.13
2023-03-14 05:00:00,-7.5,17.7,39,0.0,0.39
2023-03-14 06:00:00,-7.2,15.8,82,36.0,0.82
2023-03-14 07:00:00,-7.0,12.4,100,102.0,1.0
2023-03-14 08:00:00,-6.0,15.2,100,181.0,1.0
2023-03-14 09:00:00,-5.5,16.1,98,270.0,0.98
2023-03-14 10:00:00,-5.3,12.9,88,329.0,0.88
2023-03-14 11:00:00,-5.9,6.1,38,367.0,0.38
2023-03-14 12:00:00,-6.7,6.1,1,386.0,0.01
2023-03-14 13:00:00,-7.1,8.2,2,375.0,0.02
2023-03-14 14:00:00,-7.5,7.1,1,333.0,0.01
2023-03-14 15:00:00,-6.2,5.9,1,268.0,0.01
2023-03-14 16:00:00,-7.1,7.1,6,179.0,0.06
2023-03-14 17:00:00,-8.4,8.2,8,93.0,0.08
2023-03-14 18:00:00,-10.1,10.2,6,19.0,0.06
2023-03-14 19:00:00,-10.3,11.6,43,0.0,0.43
2023-03-14 20:00:00,-9.2,12.6,86,0.0,0.86
2023-03-14 21:00:00,-8.6,14.8,59,0.0,0.59
2023-03-14 22:00:00,-8.1,15.9,54,0.0,0.54
2023-03-14 23:00:00,-7.9,17.9,91,0.0,0.91
2023-03-15 00:00:00,-7.4,17.9,100,0.0,1.0
2023-03-15 01:00:00,-6.5,20.6,100,0.0,1.0
2023-03-15 02:00:00,-5.8,24.0,100,0.0,1.0
2023-03-15 03:00:00,-5.6,29.7,100,0.0,1.0
2023-03-15 04:00:00,-6.1,35.9,100,0.0,1.0
2023-03-15 05:00:00,-6.8,37.3,100,0.0,1.0
2023-03-15 06:00:00,-6.8,42.4,100,20.0,1.0
2023-03-15 07:00:00,-6.8,44.4,100,64.0,1.0
2023-03-15 08:00:00,-6.9,47.9,100,110.0,1.0
2023-03-15 09:00:00,-6.9,51.0,100,172.0,1.0
2023-03-15 10:00:00,-6.8,54.0,100,193.0,1.0
2023-03-15 11:00:00,-6.5,55.1,100,205.0,1.0
2023-03-15 12:00:00,-6.5,58.2,100,193.0,1.0
2023-03-15 13:00:00,-6.2,59.8,100,182.0,1.0
2023-03-15 14:00:00,-6.1,62.4,100,158.0,1.0
2023-03-15 15:00:00,-5.8,63.8,100,127.0,1.0
2023-03-15 16:00:00,-5.6,64.2,100,81.0,1.0
2023-03-15 17:00:00,-5.4,63.8,100,40.0,1.0
2023-03-15 18:00:00,-5.5,62.3,100,7.0,1.0
2023-03-15 19:00:00,-5.5,60.1,100,0.0,1.0
2023-03-15 20:00:00,-5.5,58.3,100,0.0,1.0
2023-03-15 21:00:00,-5.5,56.7,100,0.0,1.0
2023-03-15 22:00:00,-5.4,55.6,100,0.0,1.0
2023-03-15 23:00:00,-5.4,54.0,100,0.0,1.0
2023-03-16 00:00:00,-5.3,53.8,100,0.0,1.0
2023-03-16 01:00:00,-5.3,53.6,100,0.0,1.0
2023-03-16 02:00:00,-5.4,53.3,100,0.0,1.0
2023-03-16 03:00:00,-5.4,52.2,100,0.0,1.0
2023-03-16 04:00:00,-5.4,49.8,100,0.0,1.0
2023-03-16 05:00:00,-5.4,47.2,100,0.0,1.0
2023-03-16 06:00:00,-5.2,46.5,100,16.0,1.0
2023-03-16 07:00:00,-5.0,46.4,100,53.0,1.0
2023-03-16 08:00:00,-4.7,45.1,99,111.0,0.99
2023-03-16 09:00:00,-4.4,42.7,100,169.0,1.0
2023-03-16 10:00:00,-4.2,40.8,76,253.0,0.76
2023-03-16 11:00:00,-4.2,38.3,54,338.0,0.54
2023-03-16 12:00:00,-4.0,36.9,57,372.0,0.57
2023-03-16 13:00:00,-3.9,34.3,65,329.0,0.65
2023-03-16 14:00:00,-4.0,32.5,46,301.0,0.46
2023-03-16 15:00:00,-4.3,32.5,39,234.0,0.39
2023-03-16 16:00:00,-4.7,31.9,98,158.0,0.98
2023-03-16 17:00:00,-4.6,31.2,100,59.0,1.0
2023-03-16 18:00:00,-4.6,30.9,100,9.0,1.0
2023-03-16 19:00:00,-4.8,31.3,100,0.0,1.0
2023-03-16 20:00:00,-5.0,29.9,100,0.0,1.0
2023-03-16 21:00:00,-5.2,27.5,100,0.0,1.0
2023-03-16 22:00:00,-5.5,25.1,100,0.0,1.0
2023-03-16 23:00:00,-5.6,23.5,98,0.0,0.98
2023-03-17 00:00:00,-6.1,20.2,65,0.0,0.65
2023-03-17 01:00:00,-6.5,18.1,99,0.0,0.99
2023-03-17 02:00:00,-7.6,17.4,41,0.0,0.41
2023-03-17 03:00:00,-8.3,17.4,32,0.0,0.32
2023-03-17 04:00:00,-8.7,18.1,22,0.0,0.22
2023-03-17 05:00:00,-8.9,18.6,23,0.0,0.23
2023-03-17 06:00:00,-8.8,18.7,28,23.0,0.28
2023-03-17 07:00:00,-8.5,17.7,33,95.0,0.33
2023-03-17 08:00:00,-8.3,16.8,13,178.0,0.13
2023-03-17 09:00:00,-8.1,16.2,6,266.0,0.06
2023-03-17 10:00:00,-7.9,15.9,0,329.0,0.0
2023-03-17 11:00:00,-7.7,16.8,0,369.0,0.0
2023-03-17 12:00:00,-8.2,14.7,0,380.0,0.0
2023-03-17 13:00:00,-7.9,14.5,0,363.0,0.0
2023-03-17 14:00:00,-8.4,13.8,0,318.0,0.0
2023-03-17 15:00:00,-9.0,13.6,3,249.0,0.03
2023-03-17 16:00:00,-9.8,14.1,10,165.0,0.1
2023-03-17 17:00:00,-10.5,15.0,19,76.0,0.19
2023-03-17 18:00:00,-11.0,15.5,53,10.0,0.53
2023-03-17 19:00:00,-11.2,16.0,37,0.0,0.37
2023-03-17 20:00:00,-11.5,16.0,19,0.0,0.19
2023-03-17 21:00:00,-11.9,16.2,0,0.0,0.0
2023-03-17 22:00:00,-12.4,17.1,0,0.0,0.0
2023-03-17 23:00:00,-12.9,17.7,0,0.0,0.0
2023-03-18 00:00:00,-12.4,19.5,0,0.0,0.0
2023-03-18 01:00:00,-12.3,15.5,93,0.0,0.93
2023-03-18 02:00:00,-12.6,13.8,88,0.0,0.88
2023-03-18 03:00:00,-12.9,13.0,69,0.0,0.69
2023-03-18 04:00:00,-13.3,11.2,51,0.0,0.51
2023-03-18 05:00:00,-13.1,8.8,57,0.0,0.57
2023-03-18 06:00:00,-13.0,8.4,56,19.0,0.56
2023-03-18 07:00:00,-12.8,8.7,22,92.0,0.22
2023-03-18 08:00:00,-12.0,7.7,0,180.0,0.0
2023-03-18 09:00:00,-11.6,6.6,4,261.0,0.04
2023-03-18 10:00:00,-12.0,7.3,7,323.0,0.07
2023-03-18 11:00:00,-11.9,8.7,18,362.0,0.18
2023-03-18 12:00:00,-11.7,6.2,36,371.0,0.36
2023-03-18 13:00:00,-11.4,6.3,86,334.0,0.86
2023-03-18 14:00:00,-12.0,8.6,30,299.0,0.3
2023-03-18 15:00:00,-12.6,10.9,3,240.0,0.03
2023-03-18 16:00:00,-13.3,12.6,17,156.0,0.17
2023-03-18 17:00:00,-14.1,13.0,0,68.0,0.0
2023-03-18 18:00:00,-14.7,12.0,0,7.0,0.0
2023-03-18 19:00:00,-15.0,10.2,0,0.0,0.0
2023-03-18 20:00:00,-14.4,9.0,1,0.0,0.01
2023-03-18 21:00:00,-15.6,11.2,0,0.0,0.0
2023-03-18 22:00:00,-15.3,14.1,7,0.0,0.07
2023-03-18 23:00:00,-15.1,15.5,43,0.0,0.43
2023-03-19 00:00:00,-15.0,16.7,100,0.0,1.0
2023-03-19 01:00:00,-14.1,15.5,100,0.0,1.0
2023-03-19 02:00:00,-13.7,13.8,100,0.0,1.0
2023-03-19 03:00:00,-13.4,14.8,100,0.0,1.0
2023-03-19 04:00:00,-13.1,18.2,100,0.0,1.0
2023-03-19 05:00:00,-12.7,22.4,100,0.0,1.0
2023-03-19 06:00:00,-12.7,26.0,100,13.0,1.0
2023-03-19 07:00:00,-12.4,28.6,100,66.0,1.0
2023-03-19 08:00:00,-12.1,30.5,100,129.0,1.0
2023-03-19 09:00:00,-11.8,30.7,100,196.0,1.0
2023-03-19 10:00:00,-11.4,30.1,100,255.0,1.0
2023-03-19 11:00:00,-11.1,30.9,100,289.0,1.0
2023-03-19 12:00:00,-11.5,30.6,100,289.0,1.0
2023-03-19 13:00:00,-11.3,31.7,100,291.0,1.0
2023-03-19 14:00:00,-11.2,31.4,100,234.0,1.0
2023-03-19 15:00:00,-11.0,32.9,100,171.0,1.0
2023-03-19 16:00:00,-10.9,34.5,100,99.0,1.0
2023-03-19 17:00:00,-10.9,35.9,100,42.0,1.0
2023-03-19 18:00:00,-10.9,37.6,100,4.0,1.0
2023-03-19 19:00:00,-10.9,39.1,100,0.0,1.0
2023-03-19 20:00:00,-10.7,40.3,100,0.0,1.0
2023-03-19 21:00:00,-10.6,40.8,100,0.0,1.0
2023-03-19 22:00:00,-10.5,41.6,100,0.0,1.0
2023-03-19 23:00:00,-10.4,42.1,100,0.0,1.0
2023-03-20 00:00:00,-10.3,41.1,100,0.0,1.0
2023-03-20 01:00:00,-10.2,41.6,100,0.0,1.0
2023-03-20 02:00:00,-10.4,40.8,100,0.0,1.0
2023-03-20 03:00:00,-10.5,39.5,100,0.0,1.0
2023-03-20 04:00:00,-10.5,38.5,100,0.0,1.0
2023-03-20 05:00:00,-10.5,37.9,100,0.0,1.0
2023-03-20 06:00:00,-10.4,38.1,100,10.0,1.0
2023-03-20 07:00:00,-10.3,38.1,100,61.0,1.0
2023-03-20 08:00:00,-10.1,37.5,100,125.0,1.0
2023-03-20 09:00:00,-10.2,35.7,55,200.0,0.55
2023-03-20 10:00:00,-10.1,32.0,21,284.0,0.21
2023-03-20 11:00:00,-10.0,27.3,6,336.0,0.06
2023-03-20 12:00:00,-9.8,23.7,12,350.0,0.12
2023-03-20 13:00:00,-9.6,19.7,21,333.0,0.21
2023-03-20 14:00:00,-10.0,16.7,0,290.0,0.0
2023-03-20 15:00:00,-11.1,14.0,0,223.0,0.0
2023-03-20 16:00:00,-12.1,13.3,0,141.0,0.0
2023-03-20 17:00:00,-13.3,12.4,0,56.0,0.0
2023-03-20 18:00:00,-11.1,9.2,0,3.0,0.0
2023-03-20 19:00:00,-13.1,13.4,0,0.0,0.0
2023-03-20 20:00:00,-14.1,13.2,0,0.0,0.0
2023-03-20 21:00:00,-14.2,16.3,0,0.0,0.0
2023-03-20 22:00:00,-14.4,16.1,0,0.0,0.0
2023-03-20 23:00:00,-15.1,14.5,0,0.0,0.0
2023-03-21 00:00:00,-14.8,6.8,0,0.0,0.0
2023-03-21 01:00:00,-13.3,5.9,0,0.0,0.0
2023-03-21 02:00:00,-16.6,10.1,0,0.0,0.0
2023-03-21 03:00:00,-16.5,10.9,0,0.0,0.0
2023-03-21 04:00:00,-16.1,12.6,0,0.0,0.0
2023-03-21 05:00:00,-16.2,12.8,0,0.0,0.0
2023-03-21 06:00:00,-16.3,12.5,0,11.0,0.0
2023-03-21 07:00:00,-16.0,10.2,0,77.0,0.0
2023-03-21 08:00:00,-14.2,6.4,0,162.0,0.0
2023-03-21 09:00:00,-13.7,5.7,29,241.0,0.29
2023-03-21 10:00:00,-14.3,13.0,92,303.0,0.92
2023-03-21 11:00:00,-14.3,12.7,99,333.0,0.99
2023-03-21 12:00:00,-13.0,1.8,94,339.0,0.94
2023-03-21 13:00:00,-13.0,2.2,57,324.0,0.57
2023-03-21 14:00:00,-12.8,0.8,74,280.0,0.74
2023-03-21 15:00:00,-13.2,2.2,56,204.0,0.56
2023-03-21 16:00:00,-13.9,2.8,12,130.0,0.12
2023-03-21 17:00:00,-14.8,5.5,0,50.0,0.0
2023-03-21 18:00:00,-16.8,7.9,0,2.0,0.0
2023-03-21 19:00:00,-13.5,1.4,89,0.0,0.89
2023-03-21 20:00:00,-14.3,3.3,27,0.0,0.27
2023-03-21 21:00:00,-13.6,6.1,35,0.0,0.35
2023-03-21 22:00:00,-15.5,8.5,69,0.0,0.69
2023-03-21 23:00:00,-14.6,8.2,62,0.0,0.62
2023-03-22 00:00:00,-12.1,3.3,90,0.0,0.9
2023-03-22 01:00:00,-12.1,7.1,100,0.0,1.0
2023-03-22 02:00:00,-12.0,7.1,100,0.0,1.0
2023-03-22 03:00:00,-11.9,7.1,100,0.0,1.0
2023-03-22 04:00:00,-12.5,10.1,100,0.0,1.0
2023-03-22 05:00:00,-12.1,12.2,100,0.0,1.0
2023-03-22 06:00:00,-11.7,13.8,100,6.0,1.0
2023-03-22 07:00:00,-10.0,17.1,100,40.0,1.0
2023-03-22 08:00:00,-8.8,19.2,100,73.0,1.0
2023-03-22 09:00:00,-8.3,19.9,100,108.0,1.0
2023-03-22 10:00:00,-8.6,22.7,100,123.0,1.0
2023-03-22 11:00:00,-8.8,26.6,100,149.0,1.0
2023-03-22 12:00:00,-8.4,26.7,100,174.0,1.0
2023-03-22 13:00:00,-8.3,28.4,100,151.0,1.0
2023-03-22 14:00:00,-8.3,29.4,100,114.0,1.0
2023-03-22 15:00:00,-8.4,30.6,100,91.0,1.0
2023-03-22 16:00:00,-8.4,30.7,100,57.0,1.0
2023-03-22 17:00:00,-8.6,35.1,100,21.0,1.0
2023-03-22 18:00:00,-9.4,37.2,100,0.0,1.0
2023-03-22 19:00:00,-9.5,38.3,100,0.0,1.0
2023-03-22 20:00:00,-9.6,40.3,100,0.0,1.0
2023-03-22 21:00:00,-9.7,41.3,100,0.0,1.0
2023-03-22 22:00:00,-9.4,41.1,100,0.0,1.0
2023-03-22 23:00:00,-9.1,39.2,100,0.0,1.0
2023-03-23 00:00:00,-8.8,39.1,100,0.0,1.0
2023-03-23 01:00:00,-8.3,38.2,100,0.0,1.0
2023-03-23 02:00:00,-8.1,36.3,100,0.0,1.0
2023-03-23 03:00:00,-7.9,34.4,100,0.0,1.0
2023-03-23 04:00:00,-7.8,33.1,100,0.0,1.0
2023-03-23 05:00:00,-7.6,31.9,100,0.0,1.0
2023-03-23 06:00:00,-7.4,31.1,100,3.0,1.0
2023-03-23 07:00:00,-7.1,30.2,100,36.0,1.0
2023-03-23 08:00:00,-6.9,30.2,100,82.0,1.0
2023-03-23 09:00:00,-6.7,29.7,100,127.0,1.0
2023-03-23 10:00:00,-6.5,28.5,100,165.0,1.0
2023-03-23 11:00:00,-6.3,27.7,100,182.0,1.0
2023-03-23 12:00:00,-6.0,29.4,100,189.0,1.0
2023-03-23 13:00:00,-5.9,28.2,100,187.0,1.0
2023-03-23 14:00:00,-5.8,27.3,100,148.0,1.0
2023-03-23 15:00:00,-5.7,26.2,100,114.0,1.0
2023-03-23 16:00:00,-5.7,23.6,100,65.0,1.0
2023-03-23 17:00:00,-5.8,20.6,100,22.0,1.0
2023-03-23 18:00:00,-5.9,18.2,100,0.0,1.0
2023-03-23 19:00:00,-5.8,17.5,100,0.0,1.0
2023-03-23 20:00:00,-5.8,16.7,100,0.0,1.0
2023-03-23 21:00:00,-6.2,15.8,95,0.0,0.95
2023-03-23 22:00:00,-7.1,16.5,100,0.0,1.0
2023-03-23 23:00:00,-7.4,16.9,100,0.0,1.0
2023-03-24 00:00:00,-5.7,16.9,100,0.0,1.0
2023-03-24 01:00:00,-6.6,12.7,100,0.0,1.0
2023-03-24 02:00:00,-7.5,11.8,100,0.0,1.0
2023-03-24 03:00:00,-7.0,11.3,100,0.0,1.0
2023-03-24 04:00:00,-7.6,11.1,100,0.0,1.0
2023-03-24 05:00:00,-7.2,12.5,98,0.0,0.98
2023-03-24 06:00:00,-7.2,18.7,94,4.0,0.94
2023-03-24 07:00:00,-7.2,24.5,100,50.0,1.0
2023-03-24 08:00:00,-6.6,27.2,100,108.0,1.0
2023-03-24 09:00:00,-6.2,26.9,100,166.0,1.0
2023-03-24 10:00:00,-6.1,25.5,100,214.0,1.0
2023-03-24 11:00:00,-5.9,22.7,100,247.0,1.0
2023-03-24 12:00:00,-6.3,24.7,64,280.0,0.64
2023-03-24 13:00:00,-6.5,26.9,8,301.0,0.08
2023-03-24 14:00:00,-6.8,27.9,0,257.0,0.0
2023-03-24 15:00:00,-7.1,27.6,0,191.0,0.0
2023-03-24 16:00:00,-7.6,27.8,0,111.0,0.0
2023-03-24 17:00:00,-7.8,31.7,0,33.0,0.0
2023-03-24 18:00:00,-8.5,30.6,0,0.0,0.0
2023-03-24 19:00:00,-8.8,32.1,0,0.0,0.0
2023-03-24 20:00:00,-9.2,30.1,0,0.0,0.0
2023-03-24 21:00:00,-9.5,29.7,0,0.0,0.0
2023-03-24 22:00:00,-9.3,33.8,0,0.0,0.0
2023-03-24 23:00:00,-9.6,33.2,0,0.0,0.0
2023-03-25 00:00:00,-9.4,35.7,0,0.0,0.0
2023-03-25 01:00:00,-9.6,34.9,0,0.0,0.0
2023-03-25 02:00:00,-9.7,33.8,0,0.0,0.0
2023-03-25 03:00:00,-9.7,32.8,0,0.0,0.0
2023-03-25 04:00:00,-9.9,31.5,0,0.0,0.0
2023-03-25 05:00:00,-10.3,29.8,0,0.0,0.0
2023-03-25 06:00:00,-10.4,29.1,0,3.0,0.0
2023-03-25 07:00:00,-10.2,28.8,0,55.0,0.0
2023-03-25 08:00:00,-10.0,27.9,0,137.0,0.0
2023-03-25 09:00:00,-9.9,26.4,0,215.0,0.0
2023-03-25 10:00:00,-9.8,24.8,0,276.0,0.0
2023-03-25 11:00:00,-9.6,25.1,0,313.0,0.0
2023-03-25 12:00:00,-9.1,23.7,0,322.0,0.0
2023-03-25 13:00:00,-9.5,20.7,0,299.0,0.0
2023-03-25 14:00:00,-9.8,22.2,0,254.0,0.0
2023-03-25 15:00:00,-10.0,27.9,0,186.0,0.0
2023-03-25 16:00:00,-10.7,31.0,0,105.0,0.0
2023-03-25 17:00:00,-11.6,30.5,0,28.0,0.0
2023-03-25 18:00:00,-12.2,32.0,0,0.0,0.0
2023-03-25 19:00:00,-12.6,34.3,0,0.0,0.0
2023-03-25 20:00:00,-12.9,34.4,0,0.0,0.0
2023-03-25 21:00:00,-13.3,34.2,0,0.0,0.0
2023-03-25 22:00:00,-13.6,35.6,0,0.0,0.0
2023-03-25 23:00:00,-13.8,35.7,0,0.0,0.0
2023-03-26 00:00:00,-14.2,35.6,0,0.0,0.0
2023-03-26 01:00:00,-14.2,34.5,0,0.0,0.0
2023-03-26 02:00:00,-14.2,34.9,0,0.0,0.0
2023-03-26 03:00:00,-14.3,34.1,0,0.0,0.0
2023-03-26 04:00:00,-14.3,34.1,0,0.0,0.0
2023-03-26 05:00:00,-14.3,33.5,0,0.0,0.0
2023-03-26 06:00:00,-14.2,33.3,0,2.0,0.0
2023-03-26 07:00:00,-13.8,34.0,0,48.0,0.0
2023-03-26 08:00:00,-13.4,33.7,0,127.0,0.0
2023-03-26 09:00:00,-12.8,34.7,19,202.0,0.19
2023-03-26 10:00:00,-12.3,35.4,0,262.0,0.0
2023-03-26 11:00:00,-12.0,37.0,0,298.0,0.0
2023-03-26 12:00:00,-12.1,34.1,2,306.0,0.02
2023-03-26 13:00:00,-11.9,34.1,29,285.0,0.29
2023-03-26 14:00:00,-11.9,34.0,29,238.0,0.29
2023-03-26 15:00:00,-12.1,34.1,13,171.0,0.13
2023-03-26 16:00:00,-12.2,35.9,72,94.0,0.72
2023-03-26 17:00:00,-12.3,36.9,100,20.0,1.0
2023-03-26 18:00:00,-12.1,38.4,100,0.0,1.0
2023-03-26 19:00:00,-11.7,40.0,100,0.0,1.0
2023-03-26 20:00:00,-11.4,41.8,100,0.0,1.0
2023-03-26 21:00:00,-11.3,41.8,100,0.0,1.0
2023-03-26 22:00:00,-11.2,43.2,100,0.0,1.0
2023-03-26 23:00:00,-11.2,44.5,100,0.0,1.0
2023-03-27 00:00:00,-10.6,44.6,100,0.0,1.0
2023-03-27 01:00:00,-10.6,43.8,100,0.0,1.0
2023-03-27 02:00:00,-10.5,42.3,100,0.0,1.0
2023-03-27 03:00:00,-10.4,42.0,100,0.0,1.0
2023-03-27 04:00:00,-10.5,40.1,100,0.0,1.0
2023-03-27 05:00:00,-10.5,38.6,100,0.0,1.0
2023-03-27 06:00:00,-10.5,36.5,100,1.0,1.0
2023-03-27 07:00:00,-10.3,36.2,100,29.0,1.0
2023-03-27 08:00:00,-10.2,36.3,100,78.0,1.0
2023-03-27 09:00:00,-10.4,35.4,100,133.0,1.0
2023-03-27 10:00:00,-10.3,35.6,100,184.0,1.0
2023-03-27 11:00:00,-10.0,35.3,100,210.0,1.0
2023-03-27 12:00:00,-10.1,34.4,100,217.0,1.0
2023-03-27 13:00:00,-9.8,32.5,100,214.0,1.0
2023-03-27 14:00:00,-9.9,28.8,100,184.0,1.0
2023-03-27 15:00:00,-10.2,25.3,100,128.0,1.0
2023-03-27 16:00:00,-10.7,23.3,100,65.0,1.0
2023-03-27 17:00:00,-11.3,21.0,100,14.0,1.0
2023-03-27 18:00:00,-11.8,19.5,100,0.0,1.0
2023-03-27 19:00:00,-12.1,20.2,100,0.0,1.0
2023-03-27 20:00:00,-12.0,19.8,100,0.0,1.0
2023-03-27 21:00:00,-12.7,18.3,100,0.0,1.0
2023-03-27 22:00:00,-13.0,14.8,87,0.0,0.87
